code,date,type,titre,demandeur,nb votants,requis,pour,contre,abstentions,demandeur REP,demandeur LAREM,demandeur FI,demandeur PS,demandeur EELV,demandeur MODEM,demandeur ND,demandeur RPS,demandeur UDRL,demandeur PCF,demandeur CDP,demandeur GOV,demandeur COM SPE
VTANR5L15V1077,2018-07-19,scrutin public ordinaire,"l'amendement n° 773 (rect.) de Mme Bello après l'article 2 du projet de loi constitutionnelle pour une démocratie plus représentative, responsable et efficace (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",89,43,45,40,4,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1078,2018-07-19,scrutin public ordinaire,"l'amendement n° 1818 de M. Potier après l'article 2 du projet de loi constitutionnelle pour une démocratie plus représentative, responsable et efficace (première lecture).","Présidente du groupe ""Nouvelle Gauche""",109,54,26,81,2,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1079,2018-07-19,scrutin public ordinaire,"l'amendement n° 1815 de M. Potier après l'article 2 du projet de loi constitutionnelle pour une démocratie plus représentative, responsable et efficace (première lecture).","Présidente du groupe ""Nouvelle Gauche""",98,48,22,73,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V108,2017-08-03,scrutin public ordinaire,l'amendement n° 24 de Mme Obono à l'article 2 du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).,"Président du groupe ""La France insoumise""",169,84,45,121,3,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1080,2018-07-19,scrutin public ordinaire,"l'amendement n° 1816 de M. Potier et l'amendement identique suivant après l'article 2 du projet de loi constitutionnelle pour une démocratie plus représentative, responsable et efficace (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",108,54,25,81,2,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1081,2018-07-19,scrutin public ordinaire,"l'amendement n° 1817 de M. Potier et l'amendement identique suivant après l'article 2 du projet de loi constitutionnelle pour une démocratie plus représentative, responsable et efficace (première lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",106,53,25,79,2,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1082,2018-07-23,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Christian Jacob, du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).","Président du groupe ""Les Républicains""",89,45,31,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1083,2018-07-23,scrutin public ordinaire,"la motion de renvoi en commission, déposée par Mme Valérie Rabault, du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).","Présidente du groupe ""Nouvelle Gauche""",90,44,23,64,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1084,2018-07-23,scrutin public ordinaire,l'amendement n° 155 de M. Vallaud et l'amendement identique suivant à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Présidente du groupe ""Nouvelle Gauche""",75,36,17,54,4,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1085,2018-07-23,scrutin public ordinaire,l'amendement n° 35 de M. Dharréville et l'amendement identique suivant à l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""UDI, Agir et Indépendants""Président du groupe ""de la Gauche démocrate et républicaine""",81,41,25,55,1,0,0,0,0,0,0,0,0,1,1,0,0,0
VTANR5L15V1086,2018-07-23,scrutin public ordinaire,l'article premier du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Présidente du groupe ""Nouvelle Gauche""Président du groupe ""de la Gauche démocrate et républicaine""",64,33,41,23,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VTANR5L15V1087,2018-07-23,scrutin public ordinaire,l'article 3 du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""de la Gauche démocrate et républicaine""",68,29,44,13,11,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1088,2018-07-23,scrutin public ordinaire,l'amendement n° 15 de M. Maillard et les amendements identiques suivants à l'article 5 du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""Les Républicains""",57,26,49,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1089,2018-07-25,scrutin public ordinaire,l'amendement n° 287 de Mme de Vaucouleurs à l'article 34 du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""UDI, Agir et Indépendants""",96,48,38,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0
VTANR5L15V109,2017-08-03,scrutin public ordinaire,l'amendement n° 69 de M. Le Fur à l'article 2 du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).,"Président du groupe ""Les Républicains""",180,90,42,137,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1090,2018-07-25,scrutin public ordinaire,l'amendement n° 191 de M. Vallaud à l'article 40 A du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Présidente du groupe ""Nouvelle Gauche""",57,27,5,47,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1091,2018-07-25,scrutin public ordinaire,l'amendement n° 445 de M. Lurton à l'article 40 du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""Les Républicains""",97,49,20,76,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1092,2018-07-25,scrutin public ordinaire,l'ensemble du projet de loi pour la liberté de choisir son avenir professionnel (nouvelle lecture).,"Président du groupe ""La France insoumise""",156,79,105,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1093,2018-07-25,scrutin public ordinaire,"la motion de rejet préalable, déposée par M. Jean-Luc Mélenchon, du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)","Président du groupe ""La France insoumise""",166,82,30,132,4,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1094,2018-07-25,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Jean-Luc Mélenchon, du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture)","Président du groupe ""La France insoumise""",148,72,23,119,6,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1095,2018-07-26,scrutin public ordinaire,"l'amendement de suppression n° 168 de Mme Obono et les amendements identiques suivants à l'article 9 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""",114,55,23,85,6,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1096,2018-07-26,scrutin public ordinaire,"l'article 9 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""",69,34,47,19,3,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1097,2018-07-26,scrutin public ordinaire,"l'amendement n° 193 de M. Pauget et les amendements identiques suivants à l'article 10 AB du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""Les Républicains""",79,40,11,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1098,2018-07-26,scrutin public ordinaire,"l'amendement de suppression n° 253 de M. Peu à l'article 10 du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",67,34,11,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1099,2018-07-26,scrutin public ordinaire,"l'amendement n° 226 de Mme Faucillon et l'amendement identique suivant à l'article 15 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",76,36,27,44,5,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V11,2017-07-11,scrutin public ordinaire,l'amendement n° 118 de M. Quatennens et les amendements identiques suivants à l'article premier du projet de loi d'habilitation à prendre par ordonnances les mesures pour le renforcement du dialogue social (première lecture).,"Président du groupe ""Nouvelle Gauche""",235,115,29,200,6,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V110,2017-08-03,scrutin public ordinaire,l'amendement n° 25 de M. Bernalicis à l'article 5 du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).,"Président du groupe ""La France insoumise""",172,82,32,131,9,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1100,2018-07-26,scrutin public ordinaire,"l'amendement n° 257 de Mme Faucillon à l'article 15 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",77,36,25,46,6,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1101,2018-07-26,scrutin public ordinaire,"l'amendement n° 351 de Mme Karamanli à l'article 15 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Présidente du groupe ""Nouvelle Gauche""",73,36,19,51,3,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1102,2018-07-26,scrutin public ordinaire,"l'amendement n° 161 de M. Coquerel à l'article 16 du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""",52,25,8,40,4,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1103,2018-07-26,scrutin public ordinaire,"l'article 16 du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""",66,30,46,12,8,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1104,2018-07-26,scrutin public ordinaire,"l'amendement n° 182 de M. Nadot à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",71,35,14,55,2,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1105,2018-07-26,scrutin public ordinaire,"l'amendement n° 141 de Mme Obono et l'amendement identique suivant à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",70,34,10,57,3,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1106,2018-07-26,scrutin public ordinaire,"l'amendement n° 140 de Mme Obono à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""Président du groupe ""de la Gauche démocrate et républicaine""",70,34,4,63,3,0,0,1,0,0,0,0,0,0,1,0,0,0
VTANR5L15V1107,2018-07-26,scrutin public ordinaire,"l'amendement n° 378 de Mme Karamanli à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Présidente du groupe ""Nouvelle Gauche""",73,35,15,53,5,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1108,2018-07-26,scrutin public ordinaire,"l'amendement n° 472 de M. Boudié et l'amendement identique suivant à l'article 19 ter du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La République en Marche""",78,39,69,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1109,2018-07-26,scrutin public ordinaire,"l'amendement de suppression n° 143 de M. Lachaud et les amendements identiques suivants à l'article 26 sexies du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""de la Gauche démocrate et républicaine""",76,38,24,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VTANR5L15V111,2017-08-03,scrutin public ordinaire,l'amendement n° 32 de Mme Batho à l'article 5 du projet de loi organique pour la confiance dans la vie politique (nouvelle lecture).,"Président du groupe ""Nouvelle Gauche""",178,85,39,130,9,0,0,0,1,0,0,0,0,0,0,0,0,0
VTANR5L15V1110,2018-07-26,scrutin public ordinaire,"l'ensemble du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (nouvelle lecture).","Président du groupe ""La France insoumise""",77,33,48,17,12,0,0,1,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1111,2018-07-30,scrutin public ordinaire,l'ensemble de la proposition de loi relative à l'encadrement de l'utilisation du téléphone portable dans les établissements d'enseignement scolaire (texte de la commission mixte paritaire).,"Président du groupe ""La République en Marche""",77,32,62,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1112,2018-07-30,scrutin public ordinaire,"la motion de renvoi en commission, déposée par M. Jean-Luc Mélenchon, de la proposition de loi relative à l'harmonisation de l'utilisation des caméras mobiles par les autorités de sécurité publique (première lecture)","Président( du groupe ""Les Républicains""",68,35,4,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1113,2018-07-30,scrutin public ordinaire,l'ensemble de la proposition de loi relative à l'harmonisation de l'utilisation des caméras mobiles par les autorités de sécurité publique (première lecture),"Président du groupe ""Les Républicains""",55,28,54,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1114,2018-07-31,scrutin public solennel,"la motion de censure déposée en application de l'article 49, alinéa 2, de la Constitution par M. Christian Jacob et 90 membres de l'Assemblée.",a,143,289,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1115,2018-07-31,scrutin public solennel,"la motion de censure déposée en application de l'article 49, alinéa 2, de la Constitution par MM. André Chassaigne, Jean-Luc Mélenchon, Mme Valérie Rabault et 59 membres de l'Assemblée.",a,74,289,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1116,2018-08-01,scrutin public ordinaire,l'ensemble du projet de loi pour la liberté de choisir son avenir professionnel (lecture définitive).,"Président du groupe ""La République en Marche""",167,84,137,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1117,2018-08-01,scrutin public ordinaire,"l'ensemble du projet de loi pour une immigration maîtrisée, un droit d'asile effectif et une intégration réussie (lecture définitive).","Président du groupe ""Les Républicains""Président du groupe ""La République en Marche""",136,63,100,25,11,1,1,0,0,0,0,0,0,0,0,0,0,0
VTANR5L15V1118,2018-08-01,scrutin public ordinaire,l'ensemble du projet de loi d'orientation et de programmation renforçant la lutte contre les violences sexuelles et sexistes (texte de la commission mixte paritaire).,"Président du groupe ""La République en Marche""",100,47,92,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
